"","Sentiment","SentimentSC","Reviews","Label"
"323","Positive",2.34354567527771,"osu does have a diverse student body there is a great percentage of asian students they seem to have much greater academic success and it comes easier to them it can be frustrating the students here could almost represent every group from a typical high school theres the girls that wear mini skirts and wear too much make up the jocks the book nerds the smart asians the overachievers the wellbalanced individuals the only groups missing are the d average students it gets old after so much academic talk and it would be nice to have some of these students around just for a little piece of mind","diversity"
"324","Positive",4.1400785446167,"ive met so many different kinds of people here the most different are the foreign kids i have friends who are from india singapore china pakistan togo and lebanon they are some of the coolest kids i know you will find all kinds of kids here most student are not that politically active but its not hard to find the ones that are most students are of course from ohio but i have friends from pennsylvania new jersey florida and michigan","diversity"
"325","Negative",4.52712059020996,"there are approximately 6000 freshman at ohio state that means if you are here for 300 days you could meet 20 other freshman every single day and never have to talk to the same person again no matter who you are it is easy to find a place to fit in at the ohio state university","community"
"326","Positive",1.65943217277527,"most of the students wear very casual clothing while on campus of course like everything there is a broad spectrum but for the most part blue jeans and tshirtshoodies are popular the earlier the class the more sloopy people dress","diversity"
"327","Positive",4.25746250152588,"there are all different groupsorganizations that represent all different types of beliefs and that come from all different backgrounds osu is very very diverse there are a lot of asian students as well","diversity"
"328","Positive",2.79822754859924,"osu is very accepting of all people there are clubs and groups for just about every religion sexual orientation race etc in a social setting i rarely see any racial tension","diversity"
"329","Positive",3.27270722389221,"i have been involved with some racial groups as i am indian and i tend to have a lot of asian friends religiously i started going to a group called real life which is a christian group that meets once a week in a large lecture hall to sing and talk about religion most of the students at ohio state are from ohio but there are plenty from all over the country and even the world as osu is the biggest campus in the world students tend to change majors a lot and dont about too much about how much they will earn someday it is all about getting through the classes first","courses"
"330","Negative",4.28605651855469,"name a group its here if you cant accept that then youll have issues","community"
"331","Positive",4.25989723205566,"when i read through the suggested topics for this prompt the question that jumped out at me was what kind of student would feel out of place at osu i answer this question with complete honesty no student would feel out of place on this campus i have seen so many different people with so many different personalities everyone is friendly helpful and polite no matter their race gender or religious or sexual affiliation ive been asked for directions on campus and ive asked for directions on campus ive made friends in my classes and talked to people i might not have ever talked to before i stepped out of my own bubble and decided to take a womens studies class this quarter much to my surprise there are six boys in that class and a variety of races cultures and religions our discussions are never dull and the boys always make their opinions heard dont be afraid to put yourself out there and meet new people even if you think theyre not like you youll see unlikely pairs walking around but its perfectly normal no one will judge you and youll be much happier making as many friends as possible","diversity"
"332","Positive",3.67885255813599,"again osu is so big that you can find any kind of niche that may interest you you can avoid the thingspeople that may offend or you may not agree with and participate in just about anything that strikes your fancy","diversity"
"333","Positive",2.83371305465698,"diverse more help needed for nontrads at regionals","diversity"
"334","Negative",1.40970146656036,"any type of people can find their niche at osu from the geeks to the preppies to the athletes everyone has a place at the ohio state uni","diversity"
"335","Positive",4.20989942550659,"again osu has a very diverse student body with many different groups on campus i do not think any student would feel out place at osu because there is something for everyone often different types of students do interact and work towards accomplishing common goals","diversity"
"336","Positive",2.55347967147827,"osus student body is massive regardless of how weird or quirky you are there are at least 500 people you can be great friends with","community"
"337","Positive",0.421190768480301,"with such a large student population around and on campus its very hard to have some kind of interaction with some diverse group if you feel out of place at osu it is no ones fault but your own tosu has not only the largest campus in the us but also one of the largest varities of student groups well pretty much anything from pajamas to threepiece suits you see it all i would say middle class pretty average joe but i dont pay attention to that stuff so i really just dont care yeppers especially with groups like college dems and republicans well theres one in every group i dont know i dont have time to pay attention to that stuff nor do i honestly care for me my major is not about finding the highest paying job but about helping people restore their lives by improving their communication abilities","diversity"
"338","Negative",4.34818506240845,"osu students are apathetic there is a relatively small and overly active bunch who run the student organizations and other student positions if you want to get involved it is entirely way too easy","community"
"339","Negative",3.89005374908447,"i mostly covered these issues in the section about stereotypes there are so many different types people that everybody is forced to live with and tolerate one another in that way we are not as sheltered as students from say small bible colleges or expensive eastcoast schools where everyones parents make six figures a year i dont want to make it sound like everyone is totally accepting all the time or that there arent problems though we still have our comfort zones people of the similar political affiliations religions and races still form cliques together frat boys still shout homophobic slurs at gay couples walking by kids who are living off scholarships and student loans still grudgingly serve coffee to their carefree peers who get their rent and bills paid by their wealthy parents still i have a suspicion that despite such differences most alumni will smile and strike up conversations with other alumni in osu sweatshirts they encounter later in life i know i probably will","diversity"
"340","Positive",3.60161209106445,"ohio state has such a diverse student body ive met people from all kinds of cultural backgrounds and walks of life that i would never have been exposed to at a smaller school over the past four years ive been pretty involved with student organizations geared toward gay lesbian bisexual and transgendered glbt students overall ive found that ohio state is very welcoming of glbt students  ive experienced very few instances of homophobia first hand most of the students that ive talked to about it seem curious mostly","diversity"
"341","Positive",-0.0428467430174351,"a lot of groups post fliers about their events everywhere as if people who arent involved already will just show up and jump right in meaning that people who have any level of selfconsciousness will be lost most students wear jeanshoodiespjs to class students seem to stick to their own racial groups particularly the foreign exchange students most students are from around ohio no city or area in particular most kids seem to be middle class but no one really goes around asking that kind of stuff some people care more than others about politicsi think most are leftwinged because were rebels i think were all just so concerned with getting out of college that anything far beyond that is totally up in the air","outcomes"
"342","Positive",1.42006421089172,"if there is ever a place to experience an array of differences in the human race it is at osu i dont think that there is a race religion socioeconomic or sexual orientation that i have not been exposed to while at ohio state students seem to be aware of the variety and have embraced them with activities clubs and groups the multicultural center allows for incorporation of racial diversity lgbt and religious organizations are common and widely used numerous religious centers are located within or close to campus students come from all over the united states to attend osu so there is not an overwhelming student population from one particular area with the presidential primaries coming up soon many students have taken an active role in supporting and soliciting for their particular candidate students are also trying to get others aware of the candidates issues and making it a point to stress the importance of our votes one student in my class is part of a political organization on campus and brought absentee application forms to class to hand out to anyone who is not registered in franklin county to vote and also offered to send them in for us free of charge this proactive stance is exactly what our nation needs to help get everyone out to the polls","diversity"
"343","Positive",4.18696689605713,"an ideal and diverse university that offers unlimited opportunities to learn and meet new people","diversity"
"344","Positive",2.84920573234558,"my school is all my dreams put into one reality","outcomes"
"345","Positive",4.21829795837402,"being a buckeye allows you to recieve and excellent education while making great friends watching great sports and meeting great people","community"
"346","Positive",4.30323171615601,"osu has high school spirit excellent acedemics and an amazinf social experience to top it off","outcomes"
"347","Positive",3.62378025054932,"ohio state is a large diverse learning environment where students can find easily their niche through student organizations columbus community and general love of football","diversity"
"348","Positive",2.70351362228394,"ohio state is exciting and a very large friendly campus","community"
"349","Positive",3.53225302696228,"the ohio state is a hugely connected community full of opportunity fun and great people always ready to help a fellow buckeye","community"
"350","Positive",3.78118944168091,"ohio state is in my opinion the greatest university in the country a place where all students can be themselves have pride in being a buckeye and take part in athletic eventsunderstand and reach ones maximum potential realize that college isnt just for an education but a place to make friends and connections and lastly ohio state allows students to learn for themselves while still giving back to the school and community","community"
"351","Positive",3.27810430526733,"utah valley university is a very helpful school for those attending their first year of college those perusing a further degree education and those returning to earn their degree","diversity"
"352","Positive",3.95683479309082,"the ohio state university is everything anyone could ever want","outcomes"
"353","Positive",0.529869675636292,"the ohio state university is a very large school with many opportunities","outcomes"
"354","Positive",3.72547149658203,"ohio state university is a very reputable institution featuring a colossal range of academic programs for undergraduates and undecided majors to select from and over 800 recreational student organizations all located on an urban campus thats complete with social amenities information resources and green space that altogether creates an aesthetically and academically pleasing environment","diversity"
"355","Positive",3.62958526611328,"ohio state is a complete package university it gives students the expansive opportunities of a large state university while also providing the tools for students to create the intimate experience of a small unveristy","community"
"356","Positive",4.23943471908569,"a very large and diverse campus where one can easily find any group or niche of people he or she desires","diversity"
"357","Negative",1.26806402206421,"ohio state is greatly underestimated for its academic merit because it is also an athletically successful college","outcomes"
"358","Positive",4.27156448364258,"ohio state university is a school for everyone to find a degree that meets their needs within each program are immense amounts of different paths available for students to take which is what makes ohio state university so unique my school is very large so i can be free to study whatever i please and study it with the most state of the art equipment and highest rated professors in much depth this university may be large and prestigious which sounds promising on a work resume but it is also full of school spirit and a sense of community","community"
"359","Positive",4.27738285064697,"my school is passionate exciting dedicated and difficult it allows me to grow and make everlasting friendships","community"
"360","Positive",4.28098201751709,"ohio state is a very research based and academically centered college but we still have a great respect and love for our sports theyre almost as important to us as our grades","diversity"
"361","Positive",2.83929777145386,"ohio state is humongous academically challenging socially accepting and incredibly fun","community"
"362","Positive",4.27010726928711,"ohio state university is a school which cares about every student the way they should be treated along with giving every student an opportunity to obtain and education as well as a bond for life","community"
"363","Positive",4.1731071472168,"osu is place where buckeye pride is abundant people are studious yet they are able to enjoy themselves it is a perfect mixture of studying and fun","community"
"364","Positive",4.30198192596436,"my time at ohio state has been the best experience of my life","community"
"365","Positive",1.16683268547058,"ohio state is awsome offering so many opportunities","diversity"
"366","Positive",4.19982814788818,"ohio state is a premier academic institution that is just the right balance of school work and partying","diversity"
"367","Positive",3.59559345245361,"great place with lots of spirit fun people and rigorous studies if you enroll in the right ones","community"
"368","Positive",4.29415130615234,"this school is so much fun and a lot of hard work i love it here","community"
"369","Positive",3.74573063850403,"the ohio state is a prestigious university with the opportunity for superior academic excellence but the feel of a family reunion where football fun and food brings everybody together for four or more of the best years of your life","community"
"370","Negative",4.51009845733643,"campus is a very home like place to leave the school itself didnt give me any form of grant or scholarship only loans to borrow out which i am not happy about hopefully things change next year or else ill transfer to a different school","finanical"
"371","Positive",4.29766702651978,"the most spirited lively exciting thrilling thoughtprovoking experiences of my life have happened here","community"
"372","Positive",4.26067924499512,"my school represents great tradition excellence and a sense of family","community"
"373","Positive",3.46420359611511,"very football oriented","outcomes"
"374","Positive",4.26221179962158,"an intense yet amazing jumble of midterms coffee walking in the snow essays huge lecture halls small classes grilled cheese at the union and sore feet","courses"
"375","Positive",4.20139980316162,"the ohio state university is an exciting adventurous educational place that is not only enjoyable but also in the top schools for education","diversity"
"376","Positive",1.82242023944855,"a place full of spirit where people go to meet new people and have experiences impossible to get at any other school","community"
"377","Positive",4.28499507904053,"ohio state is a large campus with a such a dynamic compilation of different ethnicities and backgrounds the educators have a similar range of expertise","diversity"
"378","Negative",1.35947692394257,"the ohio state university can be described as a social as well as academically challenging campus encouraging all to receive the most from their studies and to benefit from the networking opportunities available to broaden ones horizens and shape their character for the future","community"
"379","Positive",4.16551780700684,"diverse and extremely big","diversity"
"380","Negative",0.629189848899841,"ohio state is a school that offers students the ability to search themselves and understand who they really are as a person","courses"
"381","Positive",3.74064874649048,"the ohio state university is a vibrant and diverse learning place","diversity"
"382","Positive",3.98277711868286,"big bustling and full of diversity","diversity"
"383","Positive",3.75774002075195,"ohio state is a welcoming fun and creative educational environment for every individual","community"
"384","Negative",3.38919281959534,"it is an extremely large educational institution with many possibilities and options but it fails to accomodate individual students and it emphasizes its physical commodities and athletics rather than educational advantages","outcomes"
"385","Positive",0.896052479743958,"a place to learn grow as a person and gain the true college experience while being supported and pushed to succeed","community"
"386","Positive",1.5663937330246,"the ohio state university offers the best college education in ohio","outcomes"
"387","Positive",4.18489742279053,"the opportunities at ohio state are endless there are many great people to meet many sites to see and lots of things to explore","community"
"388","Positive",0.985337972640991,"ohio state is whatever you make of it its full of opportunity but you have to be willing to work for it","community"
"389","Positive",2.13785147666931,"the ohio state university is a very welcoming place where students have an overwhelming sense of pride and loyalty a place where lifetime friendships are formed and a place where countless promising careers have been started","community"
"390","Positive",4.16128349304199,"a body of hardworking driven students full of school spirit","community"
"391","Positive",4.27630567550659,"my school is one of the more superior schools in the nation","outcomes"
"392","Negative",2.54853749275208,"ohio state is a large research institution not much professorstudent interaction","professors"
"393","Positive",3.63236808776855,"ohio state is an amazing school which creates a family environment supporting students to take advantage of opportunities in the community country and world","community"
"394","Positive",4.14660310745239,"my school is the greatest place on earth i cant imagine anywhere id rather be","community"
"395","Positive",4.26327800750732,"the ohio state university is an academically activively helpfully and full of athleticism school in which its students take pride from and its influence pushes them further in their future","outcomes"
"396","Positive",4.25935173034668,"rich in tradition academically great one if not the largest of the largest universities in the nation a highly respected institution along with some pretty great sports teams such as are collegiatic champion sychronizing swim team and the 2010 rose bowl champs","community"
"397","Positive",1.3251074552536,"buckeye football although i do not participate in this","outcomes"
"398","Positive",3.82643723487854,"my school is a clean is and secure place to attend and i appreciate that the campus is kept in pristine condition","community"
"399","Positive",4.18213605880737,"a diverse population that allows a variety of opportunities","diversity"
"400","Positive",0.709452450275421,"ohio state is awesome","diversity"
"401","Positive",4.24444389343262,"ohio state is a school passionate about getting everyone involved through their use of athletics clubs and on campus activities","community"
"402","Positive",4.23505258560181,"a jewel of ohio","community"
"403","Negative",0.182155698537827,"the ohio state university is a prestigous and reputable institution","outcomes"
"404","Positive",4.07921552658081,"ohio state is a potpourri of cultures people and ideas a mini melting pot of one part work and one part play and a place where academic revolution is encouraged and social evolution is wholeheartedly welcomed","diversity"
"405","Positive",4.23680305480957,"ohio state university is the best school around the campus students and professors are amazing and make the college experience one to remember and enjoy","professors"
"406","Positive",4.30891132354736,"my school is an abundance of knowledge and wisdom wrapped into a living community that is truly a universe","community"
"407","Positive",4.28671646118164,"the ohio state university is the most spirited driven freespirited beautiful historical wellknown alumniloving studentoriented academic unbelievable extraordinary university campus and community you have ever set your eyes upon","community"
"408","Positive",4.29021215438843,"this school is a competitive institution that equips students with the skills and knowledge that are necessary to confront and solve various challenges","courses"
"409","Positive",4.28631448745728,"the ohio state university is full of opportunities for its students accepting of different backgrounds and lifestyles prestigious in its academics amazing with its research beautiful across campus and inviting to all interested students","diversity"
"410","Negative",0.052060142159462,"ohio state university is big but offers a lot","outcomes"
"411","Positive",2.30020213127136,"awesome","community"
"412","Positive",3.22192907333374,"its crazyawesome fun but very challenging","outcomes"
"413","Positive",4.29744005203247,"osu is diverse yet unified and full of opportunities","diversity"
"414","Positive",4.21971559524536,"my school is amazing","courses"
"415","Positive",3.5486946105957,"ohio state has a very big campus but the instruction is great and the academic advisors do a good job of focusing on the individual","community"
"416","Positive",4.17229557037354,"i love it","community"
"417","Positive",3.67600727081299,"the largest school in the nation","outcomes"
"418","Positive",4.29090118408203,"it is fun interactive holds vast opportunities and prepares you well for your career choice","outcomes"
"419","Negative",1.50824570655823,"osu is what you make of itif you aim to fail you fail if you aim to succeed you succeed","outcomes"
"420","Positive",3.72710537910461,"large fun happy family","community"
"421","Positive",-0.0242097750306129,"there are countless opportunities to excel at ohio state","outcomes"
"422","Positive",4.2529559135437,"when i get older and my life memories become few and far between i know that of those few precious memories i still hold onto there will certainly be ones of my time at the ohio state university","community"
"423","Positive",1.75805401802063,"the weather has finally started warming up and students show their favorite type of clothing to wear shorts swimsuits anything but sweatshirts and heavy coats this video takes place in the oval where hundreds of students gather when the suns out to tan play catch or watch others tan and play catch","community"
"424","Positive",3.15901136398315,"ohio state university is school that is very fun and exciting in terms of the social atmosphere while at the same time is a challenging and fastpaced school academically","diversity"
"425","Positive",4.18498706817627,"a small community of diverse caring driven individuals","community"
"426","Positive",4.31963729858398,"ohio state university is a really great school for meeting so many different types of people from all kinds of backgrounds i really love all of my professors this quarter and i am engaged in all of our discussions the dorm life is very fun and i meet new people every day it really is a great atmosphere here go bucks","diversity"
"427","Positive",4.25394725799561,"one of the best state universities with great academics athletics research and healthcare","outcomes"
"428","Positive",3.52533674240112,"absolutely wonderful","community"
"429","Negative",4.52489948272705,"sucks","outcomes"
"430","Positive",3.19615888595581,"the ohio state university is a wellbalanced creative school that has my best interests in mind","community"
"431","Positive",4.27454900741577,"ohio state is an amazing school with a fresh positive environment that brightens its students days with even a simple walk around campus","community"
"432","Positive",2.29646110534668,"my school is awesome","courses"
"433","Negative",1.72297596931458,"o h i o","community"
"434","Positive",3.2742350101471,"ohio state is a school full of excitment with new people to meet and new information to learn spirit with a passion to be a buckeye and opportunities with the highly accreditated majors","diversity"
"435","Positive",4.24982070922852,"the ohio state university is one of the best places that you can attend not only are the professors amazing at teaching but they are passionate about the subject you will meet many amazing friends that will be there for life and an education that will establish your future attending this school was the best idea of my life and wish that i would have started here i have no complaints about anything on this campus from the classes to the faculty to on and off campus fun","community"
"436","Positive",4.28795146942139,"this school is very wellrounded and awesome","diversity"
"437","Positive",4.20403814315796,"ohio state is a great school there is so much to do around campus and it is easy to meet people there are sure to be some people that you will relate to and it is very easy to have fun academically ohio state is highly regarded among employers and is harder to get into than most other colleges","community"
"438","Positive",4.16852807998657,"it is a large diverse learning community that adequately prepares students for post college job opportunities","community"
"439","Positive",2.53994846343994,"largest university in the united states","outcomes"
"440","Positive",4.22902679443359,"ohio state is a welcoming school that provides students with any opportunity they could want from studying abroad to clubs to academics to learning about different cultures and the more a student gets involved the smaller the campus feels","community"
"441","Positive",3.18189573287964,"its fun","community"
"442","Positive",4.30077362060547,"my school is the greatest in all aspects and i am so proud to be a student","community"
"443","Negative",2.65737390518188,"the ohio state university is home to many people who are like myself","community"
"444","Positive",4.2480001449585,"the ohio state university is a spirited community that is passionate about many areas of students lives such as academics research opportunities social events careerjob placements and overall wellbeing","community"
"445","Positive",3.2984938621521,"get an internship develop an advising relationship with one of your professors","outcomes"
"446","Negative",1.65737640857697,"large school with a small campus feel","community"
"447","Positive",4.28100252151489,"a huge institution with endless opportunities for learning diversity and networking with a perfect location in downtown columbus ohio","diversity"
"448","Positive",2.83292007446289,"a place to work in state of the art facilities with top notch professors while building lasting friendships with fellow buckeyes who love their school","community"
"449","Positive",4.28531217575073,"a diverse school that makes sure that everyone is treated equal so that everyone receives the same great education","diversity"
"450","Positive",3.12559080123901,"the ohio state university is a place where students can engage in specialized academics diverse student organizations and community of friendly highspirited people","community"
"451","Positive",4.21366691589355,"strong school spirit and research","community"
"452","Positive",4.3095006942749,"an amazing experience that i would do over again in a heartbeart","outcomes"
"453","Negative",2.69791269302368,"the ohio state unversity is an academically challenging university that prepares you for both a future career and for the real world","outcomes"
"454","Positive",3.46274638175964,"lots of schoolspirit with helping teachers and alumni to help us achieve any goal","community"
"455","Positive",4.15844583511353,"absolutely amazing at sports academics research job placement and overall college life","outcomes"
"456","Positive",4.17556858062744,"full of spirit and striving toward the future","diversity"
"457","Positive",3.21741223335266,"the ohio state university is known for their commitment to research and innovation which is something to be very proud of but sometimes i feel it may be standing in the way of providing a condusive learning environment and professors that are genuinely interested in teaching","professors"
"458","Positive",4.24811410903931,"large yet quaint urban yet relaxed big yet cozy exciting yet comforting nice","diversity"
"459","Positive",4.21475410461426,"big and diverse to the point where it gives you a great understanding of the world and differences","diversity"
"460","Negative",2.07201862335205,"its a well rounded school people think that sports is the only thing that osu has but honestly theyre outsiders","diversity"
"461","Positive",3.56823921203613,"ohio state univ is a great school close to the urban capital of ohio columbus downtown great companies are based in columbus nationwide limited charleys sub etc large international communty which makes it easy to expense other cultures without leaving the campus area other great cities to travel to like cinncinati cleveland detroit and chicago one of the largest schools in the country so your always meeting someone news when you head out to party","community"
"462","Positive",4.20943403244019,"a spectacular school that anyone can fit into and know they are preparing themselves for a great future","courses"
"463","Positive",4.12170314788818,"osu is competative in every nature but the schools energy and information you learn will sustain you a lifetime","diversity"
"464","Positive",4.31366872787476,"osu has more students than most other universities contrary to belief the large student body actually brings a lot of benefits you are bound to find others with similar interests and you can always find something to do the size also allows the school to budget great teachers maintain great facilities like the recreation center and put on great student events like concerts","community"
"465","Positive",4.31537294387817,"ohio state is unlike any school i have ever been to the traditions bring everyone together and make you feel like you are part of something bigger than yourself on a football saturday you can yell oh and you will hear dozens of ios in response if you want to go to a school with excellent academics but also have fun by being involved in clubs or intramurals this is the place to be","community"
"466","Positive",4.31540966033936,"it is really big which is a huge advantage and not really a drawback at all there are so many options and each department is small and personal so its really easy to fin something you love and have the support to excell in it and you have the option to change your mind with minimal stress","community"
"467","Positive",4.11525774002075,"it is huge also a degree from osu compared to the other schools ive considered would give me a higher chance at landing a job in my field because of its great academics expectations standings and opportunities","outcomes"
"468","Positive",0.652447640895844,"the fact that it is so big is something unique other schools are big but not like ohio state and even though its big they still make a big school seem small by incorporating many different clubs and activities to participate in in fact ohio state just created there thousandth club this year","diversity"
"469","Positive",4.32640743255615,"the ohio state university is one of the few schools in the nation which is fully devoted to promoting their students and helping them make progress in their careers these various options and opportunities are tremendous making them unique in caring about the future of their students these qualities make osu one of the best schools that i had considered when applying to a university after discovering these opportunities it became evident that osu trully cared about their students the benefits of being in the university and its programs make it one of the best in the nation","community"
"470","Positive",4.22610473632812,"its size allows for a huge range of activities majors resources and types of people its academics may not be on an ivy league scale but the school holds a high esteem among universities there are many opportunities here academically and socially","community"
"471","Positive",4.23843669891357,"the ohio state university is a fantastic place for anyone who wants a world class education and a social life the size ensures that possibilities are endless but the faculty remains fantastic and accessible job placement is great  there are more buckeye alumni in the world than any others with executives in goldman sachs limited brands and countless other powerhouse corporations","community"
"472","Positive",4.28085613250732,"i attend a university with the largest campus in the nation when i was making the decision of where i wanted to go to college i considered the uniqueness of ohio state its diverse culture and intriguing history still come alive today through school spirit whether you are attending an osu football game or just walking to class you always feel the connection that makes every student a buckeye osu also offers a diverse extracurriculum it is truly a college for everyone","diversity"
"473","Positive",4.26015186309814,"ohio state and the greater columbus area has a great variety of activities restaurants social events ways to get involved that represent its cohesive family this university is very accepting of all peoples and is eager to inculcate that same acceptance into all its students columbus is a very trendy city but holds onto its history with areas like short north the arena district and german village theres always something going on for every person","community"
"474","Positive",4.2672266960144,"it is the largest single campus in the us its huge has a lot of research opportunities and is absolutely gorgeous the view from the 11th floor study in the library is breathtaking","community"
"475","Positive",3.2945396900177,"to start off the campus is extremely diverse kids that go to my universities feel at home when they attend school theres no one dominant race and everyone gets along like a family the schools academic programs are one of the best due to its scholarly reputation","diversity"
"476","Positive",4.30602693557739,"the thing that is so unique about ohio state is its plethora of opportunities it has many school groups majors clubs etc that students can enroll in its size is also memorable with over 50000 students its a beautiful campus with grass trees and amazing structures it is known for its diversity and large variety of students from everywhere thinkable for example i am friends with girls from croatia israel spain and belgium its so nice to meet lots of different types of people","diversity"
"477","Positive",3.50434827804565,"buckeyes","food"
"478","Positive",4.31644439697266,"the size ohio state is a massive place and no matter where you go youll always see something new and exciting the diversity of this place is spectacular and i know that compared to other schools the variety of activities is considerable the campus is also known for having events that bring a large body of people together especially home and away football games","diversity"
"479","Positive",4.2691707611084,"the fact that this school is so big but feels so small i love that you can walk across the oval and see people you know and not feel overwhelmed by the amount of people it was also a lot more comfortable and well layed out compared to others visited the people were all friendly and considerate as well","community"
"480","Positive",0.331896752119064,"the amount of people that attend the school and the fact that there is a major or cliche for any one person that chooses to come here the city is big enough to make a name for yourself or hide within the crowd","community"
"481","Positive",4.28756284713745,"the school spirit is extremely strong and creates a bond between the students","community"
"482","Positive",4.32217979431152,"the students and teachers at osu come from many different cultures religions and ethnic backgrounds class sizes at osu are also very big compared to other universities","diversity"
"483","Positive",3.44152402877808,"school spirit go bucks","finanical"
"484","Positive",4.29107570648193,"this school is accepting of all cultures this school demands you be accepting of all cultures as well this school teaches all aspects of a subject not just the aspects that are most popular for example evolution and creationism this school has something for everyone  volunteer groups religious groups choirs dance teams sports this school is large but well respected there is an unbelievable amount of school pride here this school requires students to be educated in various subjects in addition to chosen major topics","diversity"
"485","Positive",4.27153491973877,"the ohio state university is very unique with their determiantion to make a very qualified individual in the area of study in which they have chosen additionaly they have a great campus life style with many places to study and relax with friends the ohio state university promotes studying with friends and meeting new people to further enjoy your college experience lastyly the sports are amazing especially the football team the thrill of being a part of the tradition that the football team carries is very gradifying","diversity"
"486","Negative",0.954580307006836,"i am majoring in agricultural education i wanted to go to a college in ohio ohio state is one of two colleges in the state of ohio that offers agricultural education as a major i really like the quality of instruction at ohio state and thought it would be a good school to prepare me to be an agricultural education teacher","diversity"
"487","Positive",4.17443418502808,"very flexible environment near in location to many employment opportunities great campus atmosphere","community"
"488","Positive",4.2912483215332,"the ohio state university is obviously much bigger than any other school i was considering it is definitely a larger campus than other colleges but once you are here and you know where everything is it really is not overwhelming or anything the main thing about ohio state is the academic program and the great career connections that is has for graduates the fact that it is so big allows for more opportunities to meet someone who knows someone who can help you get a job once you are done with school","community"
"489","Positive",4.20242214202881,"although ohio state is a huge school one of the biggest in the nation and it seems daunting there are actually a lot of benefits from going to a school this big no matter what you want to get involved in or learn about there is an opportunity to do so there are nearly 1000 clubs and organizations here osu has around 30 different foreign languages to take there are just so many opportunities here that many other smaller schools dont and cant have","outcomes"
"490","Positive",4.28094577789307,"ohio state seemed to have more opprotunities when it came to a variety of majors and classes with all of those different opprotunites one can really shape his class schedule to his own liking i am glad that along with a variety of challenging courses that help prepare me for a future career there is also a wide range of options to choose from when it comes to classes that i want to take just out of a casual interest","diversity"
"491","Positive",3.64170360565186,"its much bigger im a music major and the school of music at ohio state is fairly small i really appreciate the tiny music environment where i know everyone and have very small classes in the middle of a huge state university setting","community"
"492","Positive",4.26842164993286,"ohio state is unique in the variety of education and carreer paths it offers to students it is constantly developing and evolving everday","diversity"
"493","Positive",4.31247615814209,"the ohio state university osu is huge the sheer size of the campus the number of students and faculty and the amount of resources available makes it so unique you can do anything you want here  everything from cutting edge medical research to theatre performances the multitude of opportunities means students are free to get involved make new friends and try anything that interests them want to change your major chances are good that osu offers a degree in anything you want despite the size the students and alumni are a strong community and our school spirit is incredibly high","community"
"494","Positive",4.13843727111816,"i describe my school as the best of an ivy league education in my own backyard yes osu may be one of the largest universities in the nation but it has something to offer for everyone with over 800 clubs and organisations to choose from beyond that the synergy of work coming from a law medical and undergraduate research based school all on one campus makes osu the most adept school for combating the worlds problems there are so many connections available for students to take advantage that it seems almost impossible to accomplish ones goals","community"
"495","Positive",4.30398559570312,"at ohio state i was immediately welcomed into the buckeye community and became part of the ohio state family right away i could tell the community and pride that was present at ohio state ohio state is unique because all of the students as a family and community bond over the love and pride that we all have for the university i feel i can say that at no other university would hang on sloopy the ohio state song be requested at a party and cause everyone to dance and yell out ohio","community"
"496","Positive",4.13103199005127,"size definitely its the second biggest in the nation right now also its is a research university which makes it fairly unique the sheer amount of people make it very diverse with that come great amount of activities and groups which is great","diversity"
"497","Negative",2.71119499206543,"many people think osu is so large but its really broken down into small areas","outcomes"
"498","Positive",4.20189094543457,"my school is unique because it offers everything that i was looking for the distance from my home is 2 12 hours away so if i need to get home i can do it easily the school has so many majors and career options so if i change my mind i wouldnt have to change schools also it is in a large city so if i do have time i can enjoy the many attractions it holds and the excitement from the athletics is awesome and their is so much school spirit","diversity"
"499","Positive",4.32538604736328,"this school is very big in comparison to the small schools i picked when applying to colleges this school has one of the best campuses out of all of the schools i picked from woody hayes drive to short north to high street the campus is superb all the facilities are updated with some of the newest technology advisors are very friendly and will speak to students personally","community"
"500","Positive",3.66967248916626,"the size its huge very big football school","outcomes"
"501","Positive",4.28264713287354,"our school is based on school spirit we are the ohio state university its awesome there is always a very friendly and exciting vibe on campus everyone i know absolutely loves being there","community"
"502","Positive",3.51257371902466,"ohio state has absolutely everything you can think of to do to keep busy or to keep quiet and to yourself","community"
"503","Positive",2.04615592956543,"ohio state is one of the few schools still on quarters","outcomes"
"504","Positive",4.13787078857422,"the reputation of the school is unbelievable all the faculty members are great people","professors"
"505","Positive",2.61750364303589,"there is definitely a sense of community at this school which was one major reason why i was attracted to it students seem to strike up conversations easily with others and are always willing to help out someone in need most of the scholars programs also require their students to volunteer to give back to the community","community"
"506","Positive",1.96685063838959,"its large and theres a lot to get involved in","community"
"507","Positive",4.13238906860352,"we are the ohio state university and we are always proud and behind our sports teams there is a school spirit here that is unparalled to any other college there is","community"
"508","Positive",4.29002380371094,"it is much larger and has more opportunities for internships and campus jobs than other schools","outcomes"
"509","Negative",2.25470352172852,"truth is osu is great for people looking for freedom to be themselves or do what they want to do there is every type of activity and every type of person you dont have to be pressured to join this sorority or fraternity you can just be you and chances are you will find people like yourself chances are you will get a very good education if that is what you are going there for or you will find a lot of crazy parties if thats what you like","community"
"510","Negative",2.42350625991821,"osu is very divserse in terms of how many people of ethnic backgrounds attend also since the campus is so big its hard not to find something to do in the area most of the students take their academics very seriously and are geared at finding jobs in involving their major when the graduate","diversity"
